# n_modes: 20
# low_latitude_boundary:  -2.00000000e+01
# eofs_start_date: 19790101
# eofs_end_date: 20011230
# loading_pattern_input_file: nnr1.hgt.500.19480101_20200530.anom.dayofyear.19790101_20011230.nc
# anomalies_input_file: nnr1.hgt.500.19480101_20200530.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# psa1_mode: 1
# psa2_mode: 2
# psa1_index_normalization:   1.19149719e+03
# psa2_index_normalization:   1.15511682e+03
# calendar: proleptic_gregorian
date,psa_index_1,psa_index_2
1979-08-01, -6.54618171e-01,  4.54911383e-01
1979-09-01, -5.63335563e-01,  1.74629873e-01
1979-10-01, -5.91338222e-01,  8.42103855e-02
1979-11-01,  1.59652918e-01, -1.71928733e-01
1979-12-01,  3.57511243e-01,  5.75947519e-01
1980-01-01,  1.35083387e-01, -5.12292873e-02
1980-02-01,  2.15261195e-03,  3.83156781e-01
1980-03-01, -2.93622380e-01,  7.78174570e-01
1980-04-01, -2.82246193e-01, -4.53952356e-01
1980-05-01,  3.17806967e-01,  1.73045352e-01
1980-06-01, -7.48143205e-01, -4.02633917e-01
1980-07-01,  5.74585395e-01, -3.69231663e-01
1980-08-01,  8.07605683e-01, -5.70731153e-02
1980-09-01, -2.57526506e-02,  6.38850205e-01
1980-10-01,  1.50699746e-01, -3.59578124e-01
1980-11-01, -8.24538421e-01,  3.87936577e-01
1980-12-01,  6.06058975e-02, -4.20921679e-02
1981-01-01, -2.11640350e-01, -5.82532611e-01
1981-02-01, -3.30666293e-01, -1.05699160e-01
1981-03-01,  1.23817921e+00, -4.61340528e-01
1981-04-01,  4.86209138e-01,  3.09047990e-01
1981-05-01, -2.47962116e-01,  3.36075608e-01
1981-06-01,  5.52435274e-01, -8.41312288e-02
1981-07-01,  7.51891591e-01,  8.76422439e-01
1981-08-01,  6.80422338e-02,  6.75360468e-01
1981-09-01, -6.96570259e-01,  2.87044199e-01
1981-10-01,  2.62963724e-01, -3.36194869e-01
1981-11-01, -4.73963797e-01,  6.94673736e-02
1981-12-01, -2.26190030e-01, -6.03650179e-01
1982-01-01,  4.29872846e-02,  1.12357876e-01
1982-02-01, -1.18342175e-02, -3.00555167e-01
1982-03-01, -7.37291781e-01, -7.55447327e-02
1982-04-01, -2.66377289e-01,  5.04168626e-02
1982-05-01,  2.75363304e-01,  6.21412522e-01
1982-06-01,  5.55130302e-01, -4.35505375e-01
1982-07-01,  1.70437592e-02, -5.38304310e-01
1982-08-01, -4.45513366e-01, -7.98448998e-01
1982-09-01, -8.74925471e-02, -6.06250665e-01
1982-10-01, -4.92918887e-01, -1.54383848e-01
1982-11-01, -3.15577948e-01, -4.68607444e-01
1982-12-01,  3.81963113e-01,  9.51428149e-01
1983-01-01, -2.58277783e-01,  8.62250349e-01
1983-02-01, -7.60272110e-01, -1.71190781e-01
1983-03-01, -5.60965752e-01, -4.99232477e-01
1983-04-01,  7.40801125e-01, -3.47398722e-01
1983-05-01,  4.85742599e-01,  2.71710444e-01
1983-06-01, -1.94818616e-01, -1.39813523e-01
1983-07-01, -5.23661771e-01,  8.00060447e-02
1983-08-01,  3.19208687e-01, -6.40294611e-02
1983-09-01,  7.64298033e-02,  6.08282634e-01
1983-10-01,  2.47840427e-01,  2.10894633e-02
1983-11-01, -4.69042279e-02,  5.55732603e-01
1983-12-01,  1.70513257e-01,  3.24675739e-01
1984-01-01,  2.86591493e-01,  4.14171344e-01
1984-02-01, -2.82844352e-02,  3.34992354e-01
1984-03-01,  1.27090109e+00, -2.68141986e-01
1984-04-01, -3.15061738e-01,  3.21245222e-01
1984-05-01, -3.59518349e-01, -1.54406892e-01
1984-06-01,  9.54778857e-03, -1.10003664e+00
1984-07-01,  2.65732616e-01, -1.31598769e-01
1984-08-01,  3.25223504e-01,  3.37319934e-01
1984-09-01,  1.91601622e-01,  7.90739429e-01
1984-10-01, -5.26936563e-01, -9.55586317e-02
1984-11-01,  2.73437362e-01, -6.92312891e-01
1984-12-01,  1.29761020e+00,  3.84981128e-01
1985-01-01,  4.92966495e-01,  6.09434930e-01
1985-02-01,  1.52233647e-01,  1.73725653e-01
1985-03-01, -5.51611133e-02, -5.14123423e-01
1985-04-01,  3.33168008e-01,  7.77933203e-02
1985-05-01,  3.77420733e-01, -1.27419748e-01
1985-06-01,  9.23978528e-01,  1.34343320e-01
1985-07-01, -6.19725547e-01, -1.19193255e-01
1985-08-01,  4.54219863e-01, -1.72396562e-01
1985-09-01,  1.81554370e-01,  2.44772733e-01
1985-10-01,  1.33040490e-01, -1.83090077e-01
1985-11-01,  4.32743695e-01, -7.32964767e-01
1985-12-01,  1.89425550e-01, -5.75624843e-01
1986-01-01,  1.37324900e-01,  7.05697095e-02
1986-02-01,  7.32991057e-01,  5.54308025e-01
1986-03-01,  1.53941756e-01,  4.57511320e-01
1986-04-01, -1.57557461e-01,  2.15178380e-01
1986-05-01, -4.44908120e-01, -4.42030919e-02
1986-06-01, -1.27482278e+00,  1.47058233e+00
1986-07-01, -6.25370035e-01,  1.01258039e-01
1986-08-01, -2.30461022e-01, -1.83041465e-01
1986-09-01, -7.52155312e-01, -3.47856170e-01
1986-10-01,  7.58501901e-01, -3.04568104e-01
1986-11-01, -7.07627839e-01, -4.02867889e-01
