# n_modes: 24
# season: DJF
# base_period_start_date: 19790101
# base_period_end_date: 20011201
# composites_input_file: nnr1.hgt.500.19480101_20200530.rolling_mean.window_length_10.anom.dayofyear.19790101_20011230.nc
# anomalies_input_file: nnr1.hgt.500.19480101_20200530.rolling_mean.window_length_10.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# calendar: proleptic_gregorian
date,nhtele_index_1,nhtele_index_2,nhtele_index_3,nhtele_index_4
1971-02-01,  3.42759144e-02,  1.45545597e-01, -3.23073066e-02, -3.62374013e-01
1971-03-01,  1.15220499e+00, -1.26313522e+00,  4.20600209e-01,  8.15069877e-03
1971-04-01,  5.02597748e-01, -1.15321046e+00,  1.95086093e-01,  1.22209498e+00
1971-05-01,  1.82621008e-01,  1.72242293e-01, -9.69540120e-01,  5.31267910e-01
1971-06-01,  1.52145240e+00, -1.94258294e+00,  2.93199469e-01,  2.20223473e-01
1971-07-01,  9.95021030e-01, -1.35898369e-01, -1.23405007e+00,  6.33961588e-01
1971-08-01,  2.09889740e-01,  4.39804573e-02, -2.16103538e+00,  1.32308806e+00
1971-09-01, -3.46830837e-01, -3.77890599e-01,  1.98478271e-01,  9.69424816e-01
1971-10-01, -6.41639695e-01,  3.42626219e-01, -2.49978315e-01,  5.92307974e-01
1971-11-01, -3.46104609e-01, -6.50694995e-01,  1.29996358e+00, -4.25202211e-02
1971-12-01, -8.56369695e-01,  8.02623675e-01, -4.58555948e-01,  6.26209684e-01
1972-01-01, -6.69423761e-01,  7.45632597e-01, -1.92144059e+00,  2.17722168e+00
1972-02-01,  2.67603922e-01,  4.22490700e-01, -1.58601098e+00,  1.50232890e+00
1972-03-01, -3.38099959e-01,  2.76035038e-01, -1.49698756e+00,  1.97831136e+00
1972-04-01, -3.25350870e-01,  9.47136125e-01, -8.03821668e-01, -2.21484026e-01
1972-05-01, -1.14192889e-01,  4.76320597e-01, -7.74470754e-01,  3.86258946e-01
1972-06-01, -1.30510523e+00,  1.75049425e+00,  1.14711425e+00, -1.12489413e+00
1972-07-01, -5.76172212e-02, -1.74410103e-01, -1.37737665e+00,  2.37164309e+00
1972-08-01, -4.90217686e-01, -8.33997507e-02, -6.39681496e-01,  1.12784423e+00
1972-09-01,  5.96714786e-01, -8.31306525e-01, -1.20478991e+00,  2.51583778e+00
1972-10-01, -9.50210975e-01, -5.57746177e-01,  2.86264377e-01,  2.03195075e+00
1972-11-01, -7.74089643e-02,  4.62569358e-01,  4.93990955e-01, -1.35454225e+00
1972-12-01, -7.11090172e-01,  1.67238990e+00, -2.35560271e+00,  1.17577575e+00
1973-01-01, -4.43308006e-01, -1.73779730e-01, -6.01092585e-01,  1.86430158e+00
1973-02-01, -1.00252469e+00,  2.10241124e-02,  1.47348181e+00, -1.03919961e+00
1973-03-01, -2.85299805e-01, -6.38035388e-01,  6.49103571e-01,  9.69220980e-01
1973-04-01,  2.21573085e-01, -6.55057951e-01,  1.23376287e+00, -8.11924238e-01
1973-05-01,  7.43861499e-01, -3.89658691e-01,  4.73034891e-01, -1.25306386e+00
1973-06-01, -4.10487554e-01,  1.16539540e-02,  1.82965292e-01,  4.43254626e-01
1973-07-01, -6.75913025e-01, -2.99750865e-01,  1.66680717e-02,  1.31818251e+00
1973-08-01,  9.71930672e-01, -7.01219668e-01, -1.81284404e-01, -1.73883779e-01
1973-09-01,  2.80932750e-01, -3.62129329e-01, -3.19595801e-01,  7.11670223e-01
1973-10-01,  1.06911109e+00, -1.52058025e+00,  7.70041607e-01,  1.79702680e-01
1973-11-01,  1.00757301e+00, -4.82168176e-01, -6.22934039e-03, -4.82386071e-01
1973-12-01,  2.50118660e-01, -1.13531735e+00,  2.32076396e+00, -1.25883311e+00
1974-01-01, -2.23454644e-01,  1.31902658e+00, -2.39564845e+00,  9.61063834e-01
1974-02-01,  4.28277217e-01,  3.80401082e-01, -7.93028295e-01, -2.16658931e-01
1974-03-01, -2.00535635e-01,  1.55217052e-01, -1.99286066e+00,  2.65732106e+00
1974-04-01, -3.41515501e-01, -5.44521069e-01, -1.32942918e+00,  3.74093797e+00
1974-05-01,  4.84161979e-01,  2.76487851e-01, -1.17655244e+00,  1.31578931e-01
1974-06-01,  6.45145632e-01, -1.16366954e-01, -1.74154367e+00,  3.21019960e-01
1974-07-01,  9.50816595e-01, -7.22720477e-01,  4.07954601e-01, -8.01555782e-01
1974-08-01,  2.83581104e+00, -1.87445386e-01, -3.86927382e+00, -8.53004744e-03
1974-09-01, -9.57994627e-01,  2.17032467e+00, -1.76728186e+00, -3.04704433e-01
1974-10-01,  5.99175167e-01, -1.28582456e+00,  5.14836687e-01,  8.05253094e-01
1974-11-01,  1.32027452e-01, -2.28450401e-01,  2.26054714e-01, -4.74062013e-02
1974-12-01, -6.03568553e-01,  4.14871117e-01,  9.36477356e-01, -8.03610377e-01
1975-01-01, -1.11364540e+00,  1.09442660e+00, -1.76454522e-01, -2.06190506e-01
1975-02-01,  3.15419681e-01,  7.11338814e-02, -1.07472079e+00,  1.30839089e+00
1975-03-01,  2.60692714e-01, -3.90829537e-01, -7.39742467e-01,  1.28221726e+00
1975-04-01,  9.26518219e-01, -5.12790118e-01, -2.45105405e-01, -2.85433703e-01
1975-05-01, -6.72236663e-04, -6.99926288e-01,  2.13408726e-01,  8.33893159e-01
1975-06-01,  1.38234509e+00, -9.84521557e-01,  1.73934439e-01, -7.67253928e-01
1975-07-01, -5.65495352e-01,  4.92951766e-01, -1.88335519e-02,  4.38081579e-02
1975-08-01,  6.73257563e-01, -2.23033106e+00,  1.75214425e-01,  1.56946031e+00
1975-09-01, -1.53949326e+00,  1.23496627e+00,  3.55364551e-01, -6.43916690e-01
1975-10-01,  6.54951513e-01, -9.72985129e-01, -1.37532616e+00,  2.41507193e+00
1975-11-01, -8.27251326e-01, -4.15435677e-01,  3.51404694e-01,  1.39417398e+00
1975-12-01, -8.70195089e-01, -2.19156003e-01,  1.49916667e+00,  5.49926628e-02
1976-01-01, -2.54901563e-01, -5.56424288e-02,  9.80529837e-01, -8.26945998e-01
1976-02-01, -7.57940663e-01,  5.45986988e-01, -8.22379499e-01,  1.59230143e+00
1976-03-01, -8.26157532e-01,  1.10485157e+00, -1.69029180e+00,  1.41186562e+00
1976-04-01, -1.40143129e+00, -1.85208674e-01,  2.12170287e+00, -9.09685873e-02
1976-05-01, -7.18692742e-02,  8.05015551e-02,  9.88571899e-01, -1.15940160e+00
1976-06-01,  8.49999311e-03,  5.89408239e-01, -1.25971345e+00,  2.22229684e-03
1976-07-01,  2.51270762e-01, -2.21741257e+00,  1.18868777e+00,  1.25580526e+00
1976-08-01, -8.20251397e-01, -2.15489625e+00,  2.48107743e+00,  1.40037067e+00
1976-09-01,  1.49082601e+00, -2.65941984e+00,  1.66175904e+00,  6.28041741e-01
1976-10-01,  5.51026735e-01, -2.16940708e-02, -1.82917912e+00,  1.46136929e+00
1976-11-01,  4.86164424e-01, -3.58787858e-01, -5.30480150e-01,  6.82617589e-01
1976-12-01,  5.80137610e-01,  4.06883170e-01, -1.57655630e+00,  2.19394834e-01
1977-01-01,  2.40774618e+00, -1.25877519e+00, -4.24299684e-01, -7.17829194e-01
1977-02-01,  1.68555192e+00, -3.41553458e-01, -3.95730194e-01, -1.45044147e+00
1977-03-01,  8.76921055e-01, -3.58732858e-01, -8.82878688e-01,  2.98275534e-01
1977-04-01, -3.78509842e-01,  6.15104465e-01,  3.63702814e-01, -1.16130056e+00
1977-05-01,  2.14748624e-01, -4.62991142e-01, -5.83801936e-02,  4.08779666e-01
1977-06-01,  1.27400582e+00, -2.19343026e+00,  1.39077804e+00,  2.10053797e-01
1977-07-01,  7.44685705e-01, -4.29455585e-01, -2.28783225e-01, -2.60773821e-02
1977-08-01,  2.07925574e+00, -8.56349034e-01, -2.97178657e+00,  9.19602427e-01
1977-09-01, -7.42774286e-01,  8.48546536e-03,  2.84041385e-01,  6.57451338e-01
1977-10-01, -1.44347343e-01, -4.81845053e-01,  3.06733167e-01,  6.84456339e-01
1977-11-01, -2.14929437e-02,  1.47451261e-01,  9.64734174e-01, -1.47812289e+00
1977-12-01,  4.16072700e-01, -2.82705046e-01, -1.48846412e+00,  1.55117268e+00
1978-01-01, -3.08966576e-01, -1.40074189e-01,  1.00862730e+00, -5.82137902e-01
1978-02-01,  2.61962421e+00, -1.88882937e+00,  6.16487441e-01, -1.17111477e+00
1978-03-01,  6.40932793e-02,  8.84014045e-01, -1.37385493e+00, -1.63530172e-01
1978-04-01,  1.14966680e+00, -5.42705184e-01, -1.48914077e+00,  1.16269599e+00
1978-05-01,  5.72857481e-01, -1.32896900e-01, -1.56091346e+00,  1.03969739e+00
1978-06-01, -1.24912237e+00,  1.15095465e+00, -8.20978691e-01,  7.66688302e-01
1978-07-01,  2.42108980e+00, -1.45198518e+00, -7.86168299e-01,  7.08349503e-03
1978-08-01,  3.49379724e-01, -1.12753583e+00, -9.19548401e-01,  1.53618947e+00
1978-09-01,  6.38144484e-01, -1.01848151e+00,  1.04377190e+00, -4.56341451e-01
1978-10-01, -9.00038292e-01, -5.09595631e-01,  8.61026137e-01,  1.14763168e+00
1978-11-01, -2.90920579e+00,  2.49703380e+00, -1.02904663e+00,  6.66576762e-01
1978-12-01,  1.52462359e+00, -7.06153881e-01, -1.75839287e+00,  7.19876738e-01
1979-01-01,  1.75207994e+00, -1.27855948e+00, -4.38772827e-02, -1.56875086e-01
1979-02-01,  1.74861387e+00, -6.50175648e-01, -9.17724741e-01,  1.96853894e-01
1979-03-01,  2.31931419e-01,  1.73027460e-01,  7.57318075e-02, -8.76253229e-01
1979-04-01,  1.50545389e+00, -1.14909995e+00, -6.63218070e-01,  5.61077363e-01
1979-05-01,  3.15512842e-01,  4.01210996e-01,  1.16039156e+00, -2.54598105e+00
1979-06-01, -1.21686247e+00,  1.01970785e+00, -2.80826374e-01,  5.59603081e-01
1979-07-01, -1.06628242e+00, -1.13904191e-01,  1.86927295e+00, -1.07857845e+00
1979-08-01,  6.83097637e-01, -2.50375421e-01, -2.16831857e-01, -3.01737335e-01
1979-09-01, -2.23275828e-01,  1.73720166e-01,  6.30849222e-01, -9.03981482e-01
1979-10-01,  6.34488828e-01, -6.01467394e-01, -2.21273909e-01,  4.19587987e-01
1979-11-01, -8.91446318e-01,  7.10911327e-01,  7.90955266e-01, -1.08102786e+00
1979-12-01, -7.67027093e-01,  1.12294467e+00, -3.30363442e-01, -2.35435207e-01
1980-01-01,  1.19186397e+00, -1.15036601e+00, -4.81201763e-02,  4.71744545e-01
1980-02-01,  1.54127999e+00, -8.77656174e-01, -3.27930137e-01,  4.17631884e-02
1980-03-01,  3.34514927e-01, -5.10292279e-01, -3.57061365e-01,  9.41544372e-01
1980-04-01, -5.22586228e-01, -5.60864588e-01,  1.49008032e+00, -1.66255767e-02
1980-05-01,  1.54294823e+00, -1.99637958e+00,  2.18362916e-01,  1.40207219e-01
1980-06-01, -2.92386378e-01,  2.80415248e-01,  4.43957688e-03,  4.38163570e-02
1980-07-01,  7.12025583e-01,  7.88228454e-01, -7.78461392e-01, -1.03726506e+00
1980-08-01,  1.49110964e+00, -4.78471286e-01, -1.88280669e+00,  2.81174886e-01
1980-09-01, -2.34027426e-01,  1.24857612e+00, -1.74050861e+00,  3.74382051e-01
1980-10-01,  5.28339095e-01, -6.54050680e-01,  1.67070933e+00, -1.61190916e+00
1980-11-01,  1.25503768e+00, -7.13515627e-01, -1.98461330e-01, -1.45887193e-01
1980-12-01,  1.24573905e-01,  3.58790027e-02,  3.56901323e-01, -7.00222683e-01
1981-01-01, -4.02369587e-01, -9.26946704e-01,  2.87825937e+00, -1.38173801e+00
1981-02-01, -6.92638104e-01, -6.86814957e-02,  7.70500422e-01, -1.71884562e-02
1981-03-01,  2.58428761e+00, -1.39339707e+00, -4.72587019e-01, -1.18304090e+00
1981-04-01, -5.20278837e-01,  3.09950805e-02, -1.28563085e+00,  2.79345541e+00
1981-05-01, -1.56495319e-01,  1.93622107e-01, -2.11650537e-01,  2.09583890e-01
1981-06-01,  3.38497279e-01, -4.06859303e-02, -3.28636284e-01, -2.21543976e-01
1981-07-01, -5.28836582e-01,  1.50137548e-01, -2.83188290e-01,  8.86402365e-01
1981-08-01,  3.11479028e-01, -1.13552718e+00,  1.99720854e-01,  7.76464864e-01
1981-09-01,  1.23964183e+00, -7.31607499e-01,  2.74903725e-01, -7.54328740e-01
1981-10-01,  1.63702627e+00,  7.70438468e-02, -1.15694362e-01, -2.34150348e+00
1981-11-01, -4.18033738e-01, -4.19135869e-01,  1.60480537e+00, -7.14810237e-01
1981-12-01,  9.78649915e-01, -1.19238837e+00,  1.72343729e+00, -1.66669458e+00
1982-01-01,  1.37672888e+00, -4.89338692e-01, -1.26478933e+00,  4.99047534e-01
1982-02-01, -2.82560281e-01,  6.92673544e-01, -1.34928083e+00,  1.35072720e+00
1982-03-01, -5.30193299e-01,  8.21851893e-01, -1.15250014e+00,  7.53378379e-01
1982-04-01, -1.38795394e+00,  3.59056456e-01,  1.49482648e-01,  1.63119535e+00
1982-05-01,  3.41923244e-02,  5.80108027e-02,  7.98983443e-01, -1.10553565e+00
1982-06-01,  1.55480751e+00, -3.57195981e-01, -1.43339276e+00, -8.39887124e-01
1982-07-01, -7.82931498e-01, -1.22659672e-02,  6.57523703e-01,  1.46167421e-01
1982-08-01, -6.98761571e-01,  1.18332654e+00,  3.26633221e-01, -7.71341020e-01
1982-09-01, -2.27910792e+00,  1.77751065e+00,  8.50161792e-01, -1.36407322e+00
1982-10-01,  7.25052487e-01,  3.15555013e-01, -1.45146962e+00,  1.53131894e-01
1982-11-01, -1.01123964e+00,  1.45929106e+00, -4.91810721e-01, -6.45141862e-01
1982-12-01, -7.47530733e-01,  1.03947463e+00,  3.98185528e-01, -9.76887142e-01
1983-01-01, -1.30023301e+00,  7.13507024e-01,  9.01121684e-01, -5.88291007e-01
1983-02-01,  4.35545701e-01, -1.53320143e+00,  1.69579244e+00, -1.40222291e-01
1983-03-01, -4.48361281e-01, -4.99460159e-01,  1.50821884e+00, -1.40605083e-01
1983-04-01,  6.13598221e-01, -3.72813560e-01,  7.94489452e-01, -1.51835048e+00
1983-05-01,  3.41064324e-01,  1.11488704e+00, -1.64889009e+00, -3.27658773e-01
1983-06-01, -4.12135622e-01, -3.82457300e-01,  1.96156058e+00, -1.25684731e-01
1983-07-01, -1.07717903e+00, -1.62843857e+00,  1.68303503e+00,  1.47287124e+00
1983-08-01, -1.87000290e+00, -6.18051408e-01,  2.08941338e+00,  1.14998759e+00
1983-09-01, -3.81343509e-01,  1.27504012e+00, -1.58541474e+00,  3.19057640e-01
1983-10-01, -8.76338395e-01,  5.36769512e-01,  1.16568516e+00, -1.10768757e+00
1983-11-01,  8.83752155e-01, -1.97261942e+00,  1.48865784e+00,  4.38632845e-01
1983-12-01,  4.08175362e-01,  3.26171537e-01, -8.51412069e-01, -2.30499814e-01
1984-01-01, -1.38241550e+00,  1.91908065e+00,  2.13622543e-02, -1.66806468e+00
1984-02-01, -9.68611481e-01,  1.43023589e-01,  5.62282716e-01,  3.54271382e-01
1984-03-01,  5.66493107e-01, -1.21316259e+00,  2.52640288e-01,  1.17040552e+00
1984-04-01,  2.22564802e-01, -8.56754563e-01,  2.25437338e-01,  1.05583729e+00
1984-05-01, -6.20187218e-01, -4.90801296e-01,  6.06921527e-01,  1.13327739e+00
1984-06-01, -6.22445254e-01,  8.37155153e-03,  1.92754471e+00, -3.06614136e-01
1984-07-01,  8.21163154e-01, -1.34056047e+00,  6.62289564e-01, -5.04402471e-02
1984-08-01, -4.27708221e-01, -1.38452063e+00,  5.29402153e-01,  1.58346088e+00
1984-09-01,  1.47643488e-01, -3.66526993e-01,  6.83113679e-02,  3.94300992e-01
1984-10-01,  4.18055523e-01,  7.41154037e-01, -9.19168555e-01, -7.90508872e-01
1984-11-01,  2.25783041e-01,  2.30045399e-01, -1.20599837e+00,  8.26127151e-01
1984-12-01, -1.15219701e+00,  1.54935456e+00, -1.88608807e+00,  1.56518454e+00
1985-01-01,  2.03679643e+00, -1.41391338e+00, -6.63991546e-01,  4.85136621e-01
1985-02-01,  1.60352149e+00, -3.79493746e-01, -8.74686985e-01, -2.98289688e-01
1985-03-01, -7.82501850e-01,  4.65153660e-01, -6.18244285e-01,  1.26607137e+00
1985-04-01,  1.33573312e-01,  9.29289615e-01, -1.41932594e+00, -1.71016000e-01
1985-05-01,  5.20619977e-01, -4.50876525e-01, -8.14190566e-01,  7.53469413e-01
1985-06-01,  9.45732598e-01, -1.58555360e-01, -1.02899497e+00, -5.01441948e-01
1985-07-01, -2.62018571e-01,  5.57288042e-01, -4.23902856e-02, -4.03534697e-01
1985-08-01,  1.04133574e+00,  1.04068465e+00, -1.89325794e+00, -8.51276186e-01
1985-09-01,  3.73635592e-01,  5.33619660e-01, -3.46829093e-01, -1.10060942e+00
1985-10-01, -1.26126854e+00,  2.74161213e-01, -6.09094023e-01,  2.07216051e+00
1985-11-01,  8.25444486e-01, -2.18750125e-01, -8.24557846e-01,  3.44792989e-01
1985-12-01,  1.55528617e+00, -1.22839869e-01, -1.09918089e+00, -1.08196973e+00
1986-01-01, -4.45095106e-02,  1.36108340e-01,  9.00496684e-01, -1.42620854e+00
1986-02-01,  1.71901784e+00, -1.42177140e+00, -5.45891102e-01,  1.52471049e+00
1986-03-01, -1.03741695e+00,  1.12816865e+00, -1.13850526e+00,  1.00643511e+00
1986-04-01, -1.28946415e-01,  1.39907217e-01,  4.52506696e-01, -7.08748206e-01
1986-05-01,  6.34655766e-02,  1.35199026e+00, -1.03577068e+00, -9.72017525e-01
1986-06-01, -1.69259506e+00,  6.26750925e-01, -3.63484854e-01,  1.79356872e+00
1986-07-01, -3.55416133e-01, -1.30333699e-01,  9.39430245e-02,  5.03570607e-01
1986-08-01,  9.30908633e-01, -5.93400398e-01,  9.57597145e-02, -4.29609783e-01
1986-09-01,  1.08819940e+00, -1.20310226e+00,  8.33243636e-01, -4.62382451e-01
1986-10-01, -2.24148348e+00,  2.11930687e+00, -3.82560403e-01, -6.18879286e-02
1986-11-01, -1.78422849e+00,  2.67834972e+00, -1.43230843e+00, -5.91851061e-01
1986-12-01, -8.51833370e-01,  9.09488789e-01,  2.34009119e-02, -1.55333286e-01
1987-01-01,  6.22381713e-01, -1.36773567e+00,  5.89676278e-01,  9.34947045e-01
1987-02-01,  1.29580590e+00, -1.12115797e+00,  4.46108420e-01, -3.91414630e-01
1987-03-01,  7.73850612e-01, -1.09236608e+00,  4.89414587e-01,  2.13414069e-01
1987-04-01, -6.35267782e-01, -4.08051499e-02,  8.07097957e-01,  8.34656000e-02
1987-05-01, -1.25326072e+00,  4.22544318e-01,  1.04091986e+00,  3.15404320e-01
1987-06-01,  1.02759361e+00, -1.00169475e+00,  7.12186508e-01, -5.90343848e-01
1987-07-01,  3.50771561e-01, -1.17931584e-01,  2.73290653e-01, -6.79076482e-01
1987-08-01,  1.29623960e+00, -1.11020684e+00,  4.67744001e-01, -5.64322781e-01
1987-09-01,  2.70659090e-01,  6.05324509e-01,  2.06702316e-01, -1.90935901e+00
1987-10-01, -8.19327383e-01,  1.35975079e+00, -9.42172026e-01, -2.70351291e-02
1987-11-01, -2.85639448e-01, -5.08560240e-01,  1.95377447e-01,  1.04454009e+00
1987-12-01,  1.13970875e+00, -1.65177832e+00,  5.58375917e-01,  2.21666312e-01
1988-01-01, -2.93791673e-01,  8.18046614e-01, -3.55801100e-01, -6.79815522e-01
1988-02-01,  1.70789212e-01,  3.85377173e-01, -4.25521307e-01, -4.62619240e-01
1988-03-01,  6.95290251e-01, -9.70894821e-01,  1.19213393e+00, -7.80891011e-01
1988-04-01,  9.05038520e-01, -9.88480778e-01,  9.98340680e-01, -1.09107176e+00
1988-05-01,  3.43814866e-01,  4.33518638e-01, -1.03919877e+00, -1.49193558e-02
1988-06-01, -4.64299431e-01, -6.48063350e-01,  8.62865835e-01,  9.83779648e-01
1988-07-01, -2.97182703e-01,  7.14906554e-01, -7.72438446e-02, -5.36242361e-01
1988-08-01, -5.94086962e-01,  1.57447248e+00, -3.27021124e-02, -1.04448728e+00
1988-09-01, -2.73676000e-01,  2.48519409e-01,  3.90983148e-01, -6.70124443e-01
1988-10-01,  5.40716353e-01, -7.99889652e-02, -1.07507695e+00,  6.63033157e-01
1988-11-01,  5.21450919e-01, -1.09346599e+00,  4.98856949e-01,  6.09479678e-01
1988-12-01, -7.67630732e-01,  1.90136311e-03,  1.04726138e+00,  2.20395422e-02
1989-01-01, -1.64736898e+00,  9.68568716e-01, -4.03041598e-01,  1.20711993e+00
1989-02-01, -1.70205819e+00,  2.08634597e+00, -1.13914711e+00, -1.07319143e-02
1989-03-01, -1.10708001e+00,  2.31242807e+00, -1.75550434e+00, -5.03779638e-01
1989-04-01, -4.80710662e-01,  1.68909347e+00, -2.53959021e+00,  1.09514106e+00
1989-05-01, -1.37895355e+00,  1.32200348e+00,  4.64869738e-01, -1.73822575e-01
1989-06-01, -7.85065268e-02, -1.32033602e+00,  1.80985236e+00,  7.35102994e-01
1989-07-01, -1.62444131e+00, -6.08318534e-01,  1.32437737e+00,  1.20064683e+00
1989-08-01,  1.11765297e-01,  5.85617286e-01, -7.86850608e-01, -1.90217711e-01
1989-09-01, -1.21121767e+00,  1.05795525e+00, -7.66870616e-01,  8.14403800e-01
1989-10-01, -5.96536863e-01, -2.31019315e-01,  3.70211926e-01,  8.21400455e-01
1989-11-01, -3.88674284e-01,  2.38300507e-01, -9.86146415e-01,  1.33863340e+00
1989-12-01,  1.54863666e+00, -4.59892008e-01, -1.71285670e+00,  1.99355966e-01
1990-01-01, -7.05459802e-01,  1.01841690e+00, -9.52105091e-01,  3.76353085e-01
1990-02-01, -1.16513834e+00,  2.19530070e+00, -1.08132300e+00, -1.39230551e+00
1990-03-01, -1.36731821e+00,  1.63339273e+00, -1.49980714e-01, -7.46695348e-01
1990-04-01, -2.45280673e+00,  2.19624224e+00, -7.12303726e-03, -5.65897167e-03
1990-05-01,  3.97863888e-01, -4.25172844e-01, -1.55608433e+00,  1.77017246e+00
1990-06-01, -2.91383469e-01,  3.66640561e-01, -2.48825229e-01,  8.02733438e-02
1990-07-01,  9.96268481e-02,  7.23745814e-01, -1.31596408e+00,  6.76420512e-01
1990-08-01,  4.54235461e-01, -1.12057278e+00,  6.73239138e-01,  2.13323491e-01
1990-09-01, -1.28747637e+00,  1.11621854e-01,  1.39941826e+00, -3.26088344e-01
1990-10-01, -9.07798210e-01,  5.31285318e-01, -3.20110478e-01,  7.37950964e-01
1990-11-01,  4.43432693e-01, -3.62683149e-01, -4.25045473e-01,  5.86669124e-01
1990-12-01, -1.01755634e+00,  2.47327372e-01,  1.01175572e-01,  1.17911347e+00
1991-01-01, -4.44221965e-01,  1.26346097e+00, -1.71093696e+00,  4.85905223e-01
1991-02-01, -4.77989685e-02, -1.70604112e-01, -5.65998644e-01,  1.62027984e+00
1991-03-01,  4.73589829e-01, -1.44353183e-01, -1.49205053e+00,  1.38755945e+00
1991-04-01, -1.45456100e+00,  5.01622817e-01,  9.86796826e-01,  2.15968724e-01
1991-05-01, -1.11601118e+00, -3.82589961e-01,  2.59772331e+00, -5.56527216e-01
1991-06-01,  8.05596561e-01,  1.97610018e-01,  2.27696103e-01, -1.53314135e+00
1991-07-01,  7.99959687e-01, -1.40649943e-01, -1.25965851e+00,  9.37688947e-01
1991-08-01, -8.63380804e-01,  2.92154101e-01, -3.66473869e-02,  6.32494170e-01
1991-09-01, -2.07400066e-01, -1.78797138e-01,  5.03675693e-01, -8.46213857e-02
1991-10-01, -5.31277587e-01, -1.04974402e-01,  7.14126816e-01,  1.19987728e-01
1991-11-01, -2.27417934e-01,  2.07750560e-01,  5.90354538e-01, -8.19429019e-01
1991-12-01, -1.38408413e+00,  7.17153220e-01, -9.54048237e-02,  1.21373536e+00
1992-01-01, -4.07017550e-01, -1.00232003e+00,  9.83076909e-01,  1.30374965e+00
1992-02-01, -9.45793999e-01,  2.80820602e-01,  2.18630020e-01,  6.03996490e-01
1992-03-01, -8.24837204e-01,  6.28385445e-01,  3.17356568e-01, -2.12471139e-01
1992-04-01, -1.24031878e-01,  8.63450520e-01, -6.49535150e-01, -6.43267241e-01
1992-05-01, -2.69838616e+00,  2.78778831e+00, -3.18016901e-01,  7.77028736e-01
1992-06-01, -6.85996307e-01, -1.10754295e+00, -2.50617040e-01,  2.57169634e+00
1992-07-01,  7.03468605e-01,  1.08152099e+00, -1.14561691e+00, -9.17085359e-01
1992-08-01, -1.04483160e+00,  2.64061561e+00, -6.58157886e-01, -1.25087023e+00
1992-09-01, -7.63793372e-01,  1.00532018e+00, -9.95000134e-01,  6.02518607e-01
1992-10-01,  1.86841769e+00, -2.79875339e+00,  1.29979793e+00,  6.23983633e-01
1992-11-01, -5.10021787e-01,  1.02676776e+00,  1.73528505e-01, -1.40372370e+00
1992-12-01, -8.78899738e-01,  1.11456405e+00, -5.03276148e-01,  1.86196955e-01
1993-01-01, -1.57419824e+00,  1.62259387e+00, -4.88049735e-01, -9.73428009e-02
1993-02-01, -7.47659250e-01, -4.68367009e-01,  5.59897313e-01,  1.49012381e+00
1993-03-01, -1.09031706e+00,  1.70726878e-01,  5.96912532e-01,  8.15337682e-01
1993-04-01, -3.37501835e-01,  1.15652617e-01,  4.02150572e-01, -1.93362725e-01
1993-05-01,  5.66914744e-01, -1.75277332e+00, -5.17926991e-02,  1.80296542e+00
1993-06-01,  1.63210134e+00, -1.06376140e+00, -3.17404853e-01, -7.14813575e-01
1993-07-01,  1.53943603e+00, -9.70468875e-01,  5.03865611e-01, -1.36835064e+00
1993-08-01,  1.75885482e-01, -3.39518506e-01,  1.43221021e+00, -8.86349062e-01
1993-09-01,  5.51976826e-01,  2.29440291e-01, -1.15412377e+00,  3.80163329e-01
1993-10-01,  5.75215355e-01, -7.53766663e-01, -1.41903143e-01,  6.83235029e-01
1993-11-01, -2.16172645e+00,  1.49337386e+00, -1.75625604e+00,  2.44848314e+00
1993-12-01, -7.01520686e-01,  6.05572255e-01,  1.46038858e+00, -1.57364716e+00
1994-01-01,  3.32814645e-01,  7.18452474e-01, -6.21592518e-01, -1.11936465e+00
1994-02-01,  1.90913639e-01,  5.19013494e-01, -1.44986393e+00,  1.11065221e+00
1994-03-01, -8.60416413e-01,  1.08208076e+00,  4.42155138e-01, -1.27591502e+00
1994-04-01, -8.79985537e-01,  1.80570597e+00, -7.87696623e-01, -9.78495107e-01
1994-05-01,  3.72140519e-01,  8.42513900e-02, -1.78542103e-01, -5.66436772e-01
1994-06-01, -1.23290453e+00,  2.12962133e+00,  3.83891384e-01, -1.32284545e+00
1994-07-01, -1.66923818e+00,  1.94336417e+00, -9.90074785e-01,  7.93368245e-01
1994-08-01, -8.86253587e-01,  1.38750248e-01,  9.78983326e-02,  7.58075306e-01
1994-09-01,  3.60096489e-01, -3.13558493e-01,  5.42412733e-01, -6.97512241e-01
1994-10-01,  4.55821749e-01, -1.26177461e+00,  2.41678753e+00, -1.37830594e+00
1994-11-01, -2.32946295e-01,  5.68064241e-01, -1.02785716e+00,  5.77064427e-01
1994-12-01, -1.37545680e+00,  8.47945042e-01,  7.09413586e-01,  3.62246375e-02
1995-01-01, -1.35494461e-01, -1.36877634e-01,  1.53550002e+00, -1.56882517e+00
1995-02-01,  1.20708980e-01,  1.07313886e+00, -3.65934848e-01, -2.27611575e+00
1995-03-01, -3.13480903e-01,  5.46393273e-01,  6.30039442e-01, -1.37489666e+00
1995-04-01,  1.20521902e+00, -1.32812287e+00,  1.08972852e+00, -1.04510632e+00
1995-05-01,  2.00806626e+00, -9.65140166e-01, -7.61264422e-01, -1.09981674e+00
