# mode: 0
# n_modes: 10
# eofs_start_date: 19790101
# eofs_end_date: 20011201
# rotated: False
# loading_pattern_input_file: jra.55.hgt.500.1958010100_2018123118.anom.month.19790101_20011230.nc
# anomalies_input_file: jra.55.hgt.500.1958010100_2018123118.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# calendar: proleptic_gregorian
date,pna_index
1997-07-01,  4.03304608e-01
1997-08-01, -1.23075361e-02
1997-09-01,  6.09254298e-01
1997-10-01,  1.37399815e-01
1997-11-01,  6.51512677e-01
1997-12-01,  7.83191556e-01
1998-01-01,  1.29385005e+00
1998-02-01,  2.77769415e+00
1998-03-01,  6.30780405e-01
1998-04-01,  7.12346209e-02
1998-05-01, -2.09460976e-01
1998-06-01, -3.53149502e-01
1998-07-01,  9.85376279e-02
1998-08-01, -1.42436084e-01
1998-09-01, -1.04113116e-01
1998-10-01,  2.14258526e-01
1998-11-01,  7.62645272e-01
1998-12-01, -9.86423922e-01
1999-01-01, -1.06506191e+00
1999-02-01,  9.59155910e-01
1999-03-01,  1.59167534e-01
1999-04-01, -6.17624445e-01
1999-05-01, -3.80633745e-01
1999-06-01, -3.40884809e-01
1999-07-01, -7.63202212e-01
1999-08-01,  4.91254003e-01
1999-09-01,  1.40355278e-01
1999-10-01, -2.43760463e-01
1999-11-01, -7.07681600e-02
1999-12-01, -2.77072147e-01
2000-01-01, -1.94237496e+00
2000-02-01,  1.12805868e+00
2000-03-01,  1.14644230e+00
2000-04-01, -3.60618498e-01
2000-05-01, -3.47459792e-01
2000-06-01, -5.58571916e-01
2000-07-01,  5.55902121e-03
2000-08-01, -4.20386905e-01
2000-09-01, -7.35012681e-01
2000-10-01,  3.15150447e-01
2000-11-01,  1.07920663e+00
2000-12-01,  1.53545710e+00
2001-01-01,  1.54389122e+00
2001-02-01, -7.71950212e-01
2001-03-01,  6.86909187e-02
2001-04-01, -1.14753764e+00
2001-05-01, -7.40274989e-03
2001-06-01, -5.66090343e-01
2001-07-01, -2.21880869e-01
2001-08-01, -3.08224245e-01
2001-09-01,  2.90759099e-01
2001-10-01, -5.47162126e-01
2001-11-01,  1.26027672e+00
2001-12-01,  9.57091721e-01
2002-01-01, -1.27269740e+00
2002-02-01, -1.89306001e-01
2002-03-01, -1.73944692e+00
2002-04-01, -2.50030792e+00
2002-05-01, -8.12685791e-01
2002-06-01,  2.57063764e-01
2002-07-01,  3.25267517e-02
2002-08-01,  1.77207790e-01
2002-09-01, -6.46564905e-01
2002-10-01,  4.85210806e-01
2002-11-01,  1.65477838e+00
2002-12-01,  1.79744391e+00
2003-01-01,  1.83333435e+00
2003-02-01, -8.88643829e-01
2003-03-01, -4.31190458e-01
2003-04-01, -8.61722159e-01
2003-05-01, -5.90953909e-01
2003-06-01, -2.61712620e-01
2003-07-01, -3.25373942e-01
2003-08-01,  3.39163024e-01
2003-09-01,  1.99844769e-01
2003-10-01,  9.01358322e-01
2003-11-01, -2.33995475e+00
2003-12-01,  9.49084026e-01
2004-01-01, -1.42778158e-01
2004-02-01,  1.49905359e+00
2004-03-01, -1.41108563e+00
2004-04-01,  3.56380563e-01
2004-05-01, -1.45728046e+00
2004-06-01, -4.46265317e-01
2004-07-01, -3.26204016e-03
2004-08-01,  3.17539621e-01
2004-09-01, -7.98509232e-01
2004-10-01, -7.19755484e-01
2004-11-01, -1.58854070e-01
2004-12-01, -9.19920697e-01
2005-01-01, -7.56139842e-01
2005-02-01, -2.08700910e-02
2005-03-01,  6.96276456e-01
2005-04-01,  5.51335388e-01
2005-05-01,  1.15471919e+00
2005-06-01, -2.67130787e-01
2005-07-01, -4.68810710e-01
2005-08-01, -1.23965760e-01
2005-09-01, -9.68493553e-01
2005-10-01,  1.52819579e-01
2005-11-01, -6.76712232e-01
2005-12-01,  1.93397363e+00
2006-01-01, -3.28697520e-01
2006-02-01, -9.17920287e-01
2006-03-01, -8.57655008e-01
2006-04-01, -4.54026843e-01
2006-05-01, -2.40551626e-01
2006-06-01, -2.00620694e-02
2006-07-01, -1.63548751e-02
2006-08-01, -4.44494269e-01
2006-09-01, -4.62883111e-04
2006-10-01, -2.24165530e-01
2006-11-01, -1.02815305e+00
2006-12-01,  1.38254551e+00
2007-01-01, -2.29058393e-01
2007-02-01, -3.24705323e-01
2007-03-01, -1.09346777e+00
2007-04-01,  1.37313346e+00
2007-05-01, -2.30007119e-01
2007-06-01, -1.82504672e-01
2007-07-01,  6.56277216e-01
2007-08-01, -2.56687202e-01
2007-09-01, -7.76965682e-01
2007-10-01, -1.54417461e-02
2007-11-01,  4.66474097e-01
2007-12-01, -7.78025562e-01
2008-01-01, -1.38741537e+00
2008-02-01, -2.71132409e-01
2008-03-01, -1.09092737e+00
2008-04-01, -1.81655958e+00
2008-05-01,  6.87377808e-01
2008-06-01, -5.82457310e-01
2008-07-01, -1.99199826e-01
2008-08-01,  7.09791580e-01
2008-09-01, -2.84090789e-01
2008-10-01,  2.65773593e-02
2008-11-01,  7.97910145e-01
2008-12-01, -2.96042691e+00
2009-01-01, -9.77982530e-01
2009-02-01, -1.93161923e+00
2009-03-01, -2.31055379e+00
2009-04-01, -5.81916380e-01
2009-05-01, -1.11928513e+00
2009-06-01,  4.60819578e-01
2009-07-01,  5.58283096e-01
2009-08-01,  1.03346649e-01
2009-09-01,  7.18479386e-01
2009-10-01,  5.98396846e-01
2009-11-01, -1.71281483e-01
2009-12-01,  1.34312030e+00
2010-01-01,  1.96536309e+00
2010-02-01,  2.19648800e+00
2010-03-01,  8.17048002e-01
2010-04-01,  5.20745248e-01
2010-05-01, -6.87557784e-02
2010-06-01, -2.01147587e-01
2010-07-01, -5.01663175e-01
2010-08-01, -4.73786036e-01
2010-09-01, -2.11640735e-01
2010-10-01,  8.68532548e-01
2010-11-01, -8.48276025e-01
2010-12-01, -7.83226034e-01
2011-01-01,  3.57831995e-02
2011-02-01, -3.28676074e+00
2011-03-01, -1.32140322e-01
2011-04-01, -1.37074012e+00
2011-05-01,  9.08587809e-02
2011-06-01, -1.89642268e-01
2011-07-01, -5.33587801e-01
2011-08-01, -3.53240618e-02
2011-09-01,  4.25568489e-01
2011-10-01,  3.98499634e-02
2011-11-01, -1.67822892e+00
2011-12-01, -9.24902728e-01
2012-01-01, -5.38629258e-01
2012-02-01,  4.69091014e-01
2012-03-01, -1.31010520e+00
2012-04-01, -2.77900441e-02
2012-05-01, -4.22482036e-01
2012-06-01, -5.04631891e-03
2012-07-01, -2.30055087e-01
2012-08-01, -2.01249943e-01
2012-09-01,  9.84116268e-02
2012-10-01, -1.51594127e-01
2012-11-01, -7.20055287e-01
2012-12-01, -7.77560753e-01
2013-01-01, -9.93625590e-01
2013-02-01, -7.26019729e-01
