date,ao_index,iod_index,mei,nhtele_index_1,nhtele_index_2,nhtele_index_3,nhtele_index_4,pna_index,psa_index_1,psa_index_2,sam_index
1959-10-01,-0.194070734,-1.26575765,-0.132863444,0.185419018,0.168552828,-2.82329464,2.92323743,0.198001235,-0.226758906,0.610693041,-0.664518143
1959-11-01,-1.03065553,-1.23530136,-0.288026501,-0.188945033,0.504982308,-0.633192859,0.180320562,0.519987945,-0.637657369,-0.687333519,0.0776874301
1959-12-01,0.346579861,-1.3031676,-0.363200774,-0.279360549,0.484211236,0.0268555963,-0.384878714,0.490933378,0.672132272,-0.336651801,-0.327342323
1960-01-01,-1.79490793,-1.53321213,-0.307023308,1.3237073,-0.867280134,-0.0227849068,-0.311093195,-0.0360426897,-0.62455644,-0.433705542,-0.55314424
1960-02-01,-2.53235349,-1.15528977,-0.210425254,2.38984859,-1.65820894,0.401429758,-0.973696716,1.09272447,-0.0388329552,-0.0940338859,0.217471004
1960-03-01,-0.0788416226,-1.02882515,-0.283021773,1.58719743,-0.66514579,-2.60991355,2.10247927,-0.995729426,-0.204458164,-0.145644651,0.995031002
1960-04-01,0.159140507,-1.70337498,-0.446487834,-1.13494539,1.03274911,-0.857870413,1.26366415,0.00934841256,0.639744843,-0.343469443,-1.08559162
1960-05-01,-0.648963361,-1.89748983,-0.476696674,1.71267354,-1.42693309,-1.26977779,0.820960462,0.523665605,0.413999272,0.541678577,0.35379258
1960-06-01,-0.105442099,-1.62370371,-0.506480093,-0.255516657,-0.151826282,-0.14818793,0.667515268,-0.0717665876,-0.143958707,0.0753650136,1.60580469
1960-07-01,-0.282787393,-2.1444148,-0.575610804,1.00767975,0.533899467,-1.55786833,0.194180659,0.0567695043,0.725472624,0.451737731,-0.632939334
1960-08-01,-0.847282098,-2.4004548,-0.469420096,2.81668948,-1.61766511,-2.08591134,0.369681441,-0.186219691,0.190796477,-0.261444623,0.655967819
1960-09-01,0.276798447,-2.05370058,-0.179006245,-0.414480285,0.13326691,-0.737039748,1.37137933,-0.464405096,0.27206307,0.124386583,0.764967972
1960-10-01,-0.63426354,-2.50420703,-0.532001556,2.52238226,-1.95336832,-1.45813216,1.6617773,0.252486077,0.224246489,0.887795522,-0.117222351
1960-11-01,0.111371601,-3.18367786,-0.698004496,1.11350937,0.203406002,-1.7986582,0.461042791,-0.329679321,0.189243038,0.811906969,-0.990865187
1960-12-01,-0.808439208,-1.94115533,-0.54332051,-0.229414498,0.411701208,0.298834624,-0.670856103,0.925854994,0.48985935,-0.0705549244,-0.84614604
1961-01-01,-1.3391973,-0.500588249,-0.347357822,0.141937066,-0.0563003296,0.0982945099,-0.232229557,1.64550737,-0.379152675,-0.136840756,-0.110254966
1961-02-01,0.963745919,-0.67296968,-0.392726794,-0.040218845,0.504681683,-0.458516223,-0.287040447,-0.0609379843,0.339925188,-0.1834196,-1.15317747
1961-03-01,0.509219671,-0.348711024,-0.258745305,-0.799978436,0.100225433,0.31036887,0.769260539,0.262764734,-0.346173772,0.563106135,-0.432147605
1961-04-01,0.55554407,-0.718649168,-0.279941175,1.68822436,0.805248875,-2.07447864,-1.67517767,-1.47088491,0.507966771,-0.186696798,-0.520543822
1961-05-01,0.166615981,-1.26834354,-0.618724869,0.647263484,-0.204835043,-0.606150404,-0.0439029104,-0.428848492,-0.597361442,0.301162166,-0.0352704494
1961-06-01,0.578322281,-0.257754123,-0.731101238,-0.90798973,1.31705815,-0.228044357,-0.292886957,-0.149899368,0.186584091,0.622050031,-0.903152356
1961-07-01,-0.088960056,0.175020809,-0.496811459,0.840534689,0.211382713,-0.183232757,-1.21729385,-0.0067565799,0.341307929,-0.220764283,-1.45622596
1961-08-01,0.102132291,0.676627803,-0.450883939,-0.657052837,1.52521551,-0.0790862079,-0.912395782,0.212461973,0.238711652,-0.0309525119,0.190829548
1961-09-01,1.02244369,-0.0163257788,-0.607834229,-0.900797309,1.35403379,-1.32275389,0.633604185,-1.09028291,0.0889711635,-0.492669591,-0.0709836411
1961-10-01,0.557385862,0.188299978,-0.58157427,-0.937983034,0.609587042,-0.961764188,1.44995843,-1.07522362,0.379613062,-0.173647657,0.0057109945
1961-11-01,0.613293294,-0.516742341,-0.527252779,-0.0971087446,-0.501629594,0.392442582,0.551152296,-0.513264199,0.294372147,-0.16849277,-0.693901036
1961-12-01,-0.783380409,-0.647818112,-0.59249168,1.45813464,-1.02561237,-0.689321262,0.134779031,-0.914886271,0.045958479,-0.58923724,0.947424197
1962-01-01,1.74694931,-1.20663976,-1.05034202,-0.198644267,1.02624973,-0.7385086,-0.706702542,-2.12728529,0.01000456,-0.972562407,1.09769721
1962-02-01,-0.129539617,-0.685955623,-0.694671024,-1.10502811,0.149730184,0.877595186,-0.112317317,-1.01298022,-0.398733062,-0.137717694,-0.146459396
1962-03-01,-2.7417123,-0.863858587,-0.389682586,3.5644161,-2.38829502,-0.509800671,-0.728948474,-0.410674813,-0.351097283,0.0951878056,-0.409535845
1962-04-01,1.69332458,-0.00736567706,-1.00243823,-0.894469396,1.608078,-0.777300836,-0.51242669,-1.61428009,-0.0224351692,-0.285040047,-0.538190957
1962-05-01,0.630121813,-0.845642182,-1.22031079,0.112272578,0.463235132,-1.05730197,0.436265732,-1.26637614,1.27582606,0.310924853,0.389982909
1962-06-01,0.597798656,0.0338874208,-1.07562681,0.49622492,0.708812929,-2.14215071,-0.149353553,-0.740744846,0.0247698646,0.49812861,-0.376032054
1962-07-01,-0.646352563,0.722892729,-0.647309729,2.10297615,-1.29636719,0.46781116,-1.68850689,0.105487465,0.849090528,-0.452604792,0.504604904
1962-08-01,0.146618336,1.01357445,-0.481510281,-0.100781387,1.1524988,0.78112841,-1.74831141,-0.241872467,-0.497502751,-0.280342716,0.420126814
1962-09-01,0.530150847,0.749493547,-0.800002349,0.0611470555,0.0141427125,0.414715557,-0.697964009,-0.429265617,-0.668969274,0.370523678,0.54627343
1962-10-01,0.0499609046,0.232010859,-1.03960554,-0.0895782294,-1.03188732,0.107369129,1.74205942,0.649960669,0.453400888,0.688929438,-0.749153024
1962-11-01,-0.941572417,0.135716313,-0.906453443,-0.344172968,-0.372154297,0.628023712,0.359369963,0.575299058,0.344046998,0.691632944,-1.21645518
1962-12-01,-0.432753801,0.000653682705,-0.768741275,-0.0575847634,-0.563675722,0.751969961,0.12900388,-0.0304554342,0.0511114563,-0.304790261,-0.298037418
1963-01-01,-1.69147053,-0.403559067,-0.94879213,1.65225547,-1.28827409,-0.563870424,0.762092021,-1.3403033,-0.245605415,-0.436631648,-0.571974199
1963-02-01,-1.50083886,-0.450840866,-0.757059088,1.8440166,-1.2055926,-0.123850872,-0.0599422628,1.04183222,0.458101337,-0.704125628,-0.320250653
1963-03-01,2.17017929,-1.44201166,-0.696403741,0.328002086,0.442245761,-2.13092674,1.38225233,-3.02848765,-0.8004246,-0.303316125,-0.656797555
1963-04-01,0.504222576,-0.789977201,-0.959339536,0.992724647,-0.0714471537,-1.54111972,0.690860117,-1.01115924,-0.526258388,-0.407203825,-0.127862893
1963-05-01,1.3061823,-0.880546122,-0.738419188,-2.02282519,2.45084254,-0.310614852,0.21829031,-0.945341741,0.187056187,-0.0971141568,0.600869997
1963-06-01,0.0394832361,-1.21105595,-0.438973394,0.486598431,-0.957959597,-0.411665765,0.882169582,-0.192636353,-0.196775462,-0.365142253,1.56746076
1963-07-01,0.386124157,-0.372519734,-0.0202951306,0.591835524,0.237331886,-0.742140811,-0.030820645,-0.457967258,0.874526989,0.364316867,-0.8783162
1963-08-01,-0.327419632,-0.0675177867,0.419763389,0.226584614,0.016172211,-0.302977431,-0.0188910065,0.234857412,-0.273217345,-0.299997059,0.227756896
1963-09-01,0.39712948,-0.467421994,0.538683721,-2.31857302,1.02473142,0.532639289,0.535372889,0.610500462,-0.0837036869,0.074978437,-0.426045951
1963-10-01,1.01256039,0.712102778,0.535931896,-2.66847856,1.16758818,2.13264034,-0.972730637,0.215046474,-0.0411782219,-0.971151835,0.385161734
1963-11-01,-0.141672154,1.08173364,0.458749852,1.41086166,-0.373777875,-0.191402348,-0.945862897,0.274006879,-0.0680619225,-0.288769365,-0.645334237
1963-12-01,-1.48903579,0.169042223,0.448204661,1.1198421,-1.09005855,-0.723779877,0.87395417,1.64893813,0.256937916,0.900537729,-0.869702463
1964-01-01,1.08440721,0.298672221,0.431776033,0.0317611241,-0.932539149,-0.209792554,2.09614231,-0.534862751,0.163795456,0.390822822,-1.52031999
1964-02-01,-0.450521478,-0.058382191,0.241415429,0.30819905,-0.452574277,0.36493705,-0.151501694,-0.439538817,-0.0907038281,-0.595927569,-0.556473267
1964-03-01,1.41957975,0.00372404218,-0.277994406,0.295529999,0.120345306,-2.79313097,3.01318145,-2.49950801,0.303690752,0.126051344,-1.0183082
1964-04-01,1.95936224,0.036466454,-0.899735097,-1.09360714,1.32204614,-1.63119856,1.74533137,-1.98965768,0.438541788,-0.650018169,0.992976498
1964-05-01,2.20546403,-1.56958313,-1.28728774,-1.21663865,2.62346772,-1.14700181,-0.402232777,-1.85298152,0.294946713,0.0895058528,-0.218919193
1964-06-01,0.454801019,-1.39378464,-1.34980127,0.199636751,0.909931684,-3.60274105,1.02751826,-0.174605502,0.560832221,0.572123908,-1.47965751
1964-07-01,0.758655312,-1.94475672,-0.909721071,-1.90082588,1.20388063,0.531436832,0.000252151528,0.0541204612,0.350877947,0.595166457,-2.97955199
1964-08-01,-1.01135048,-2.15901264,-0.846848911,3.08777374,-1.45585635,-2.22226296,-0.000115713736,0.101876899,0.407260319,1.34386259,-1.8839301
1964-09-01,0.0335767847,-2.27570893,-1.08392164,0.521586922,0.699186955,-0.727204542,-0.916862156,-0.529748642,0.0352323078,0.080920494,-0.427260341
1964-10-01,0.243860364,-2.36314733,-1.04793951,-0.888723617,0.0434201368,-0.16922877,1.36712486,-0.00914245753,-0.240154057,0.570918502,-1.03570243
1964-11-01,0.0654317011,-2.32393342,-1.03549118,0.418544799,-0.361825974,-0.425992085,0.654526704,-0.318159645,0.0686869685,0.848043504,-3.57038457
1964-12-01,0.206839398,-1.8642417,-0.865820219,-0.0207353431,0.0456551921,-0.204602539,0.223842474,-1.53354237,0.603736255,0.455213634,-1.80556623
1965-01-01,-0.318443572,-1.85124806,-0.505425872,0.311453619,-0.0184074612,-0.171555138,-0.218241802,-0.468788645,0.699686746,0.466165547,-0.397190602
1965-02-01,-1.78288047,-1.87406319,-0.204903297,1.33365268,-1.6141606,-0.34708637,2.33275312,-1.6048152,0.428379265,1.48715524,-2.4844492
1965-03-01,-0.948111554,-2.1019138,-0.175966548,2.17115651,-0.889688806,-1.31839179,-0.240612477,-0.257879231,0.610925579,0.742057247,-1.26069192
1965-04-01,1.08396976,-1.51293527,-0.100645387,-1.11404085,0.903481692,-0.640920687,1.15530766,-1.10134515,-0.104050902,-0.0310242928,-0.229545818
1965-05-01,0.185978404,-2.2192855,0.196420651,0.651982456,0.392136431,-0.984474057,-0.461952071,-0.68501878,0.365123427,0.185955827,-2.18249292
1965-06-01,-0.0968135216,-2.19795508,0.588645783,0.718646602,-0.0219751357,-0.699273948,-0.511946535,0.713919198,-0.440561962,0.69555616,-1.37965202
1965-07-01,-0.604163093,-1.52214876,0.991187508,0.312563313,0.291067741,0.337106066,-1.39319503,0.0829539265,-0.107311659,0.0933653733,0.838395577
1965-08-01,-0.309714063,-1.41104125,1.17368447,0.670937708,1.0773034,-1.56297062,-0.681220808,0.128197292,0.535112682,-0.219323068,-0.590453395
1965-09-01,-0.362707308,-1.17862867,1.03604489,0.173285678,1.17995324,-1.84022755,0.274256633,-0.527164537,-0.0336445139,-0.297443208,0.20102461
1965-10-01,0.641970728,-0.430085852,1.01283199,-0.432644994,-1.36188101,0.56082352,2.23058734,0.376369775,-0.552957101,-0.387391327,0.173952115
1965-11-01,-1.33989375,-0.767745208,1.32110942,1.58620363,-0.599970496,-0.810772288,0.0653348917,-0.530739999,-0.252979731,0.278041623,-0.353062014
1965-12-01,0.685076348,-1.53695126,1.16404045,0.265093657,0.422936095,0.598197202,-1.90233208,-1.32864436,0.214246789,-0.227476811,-1.38124831
1966-01-01,-1.54713251,-1.14620108,1.01978637,1.22470762,-0.921029668,0.0918809143,-0.213878886,0.510680701,-0.400745869,-0.544423711,-0.196243125
1966-02-01,-0.712138154,-0.199168784,0.884223035,2.38283414,-0.55055913,-0.896645995,-1.13573776,-1.19946424,-0.0700567299,-1.06043996,-0.728450733
1966-03-01,-0.439527541,-1.46347418,0.442497818,0.512843839,-0.603912487,0.559951504,-0.428705287,0.171066855,0.0266348483,-0.163948133,-1.75544319
1966-04-01,-0.561252191,-1.57981461,0.154351315,2.09912172,0.260906247,-2.1864169,-1.06897982,-0.364630922,0.0182426758,0.350356088,-1.62047305
1966-05-01,1.48998735,-1.88213333,-0.192060315,-1.27066676,2.59555862,-1.31282865,-0.0449400578,-0.621833204,-0.0844183855,0.537211998,-1.19980959
1966-06-01,0.478363273,-0.331190641,-0.12519751,-0.999047843,0.729531605,-0.793793586,1.00256888,0.533617003,-0.158351145,0.267963195,-2.58316377
1966-07-01,-0.242072394,-0.567897146,0.272289767,-0.312698029,-1.124996,1.12911627,0.417032562,-0.0481380793,0.189606742,0.818559739,0.157473953
1966-08-01,-0.957130765,-0.370536264,0.222450585,3.42316273,-1.59630038,-1.43690998,-0.801056563,0.38116645,0.612235429,-0.0935805656,0.614271922
1966-09-01,-0.488202036,0.00270069503,-0.17798951,0.743394636,-0.867931726,1.17638457,-1.14620765,0.890437257,0.187189137,-0.527308716,0.770183344
1966-10-01,-0.0795223635,-0.735888842,-0.0357341067,1.30515546,-0.692750588,-0.876788486,0.457766726,-0.268158602,-0.00570119927,-0.0877291064,-0.223814312
1966-11-01,0.479845744,-0.847636481,-0.0324766959,-0.796919484,-0.117979667,0.437924595,0.742893455,-1.89617146,-0.108548134,0.0935544793,-0.627820412
1966-12-01,-0.954151454,-1.30802915,-0.0978245632,-0.465391189,0.00658093354,1.56720437,-1.13425039,0.425416026,-0.0658808173,0.157477566,-0.687435957
1967-01-01,-0.21425235,-1.76355153,-0.398444793,0.35459355,-0.819139703,0.516485614,0.355035778,-0.90013875,-0.00686752948,0.453624703,-1.73568453
1967-02-01,1.43564457,-2.16555153,-0.643248768,-0.457763533,0.513737138,-0.673100869,0.876265352,-1.1130802,0.000105329967,-0.328233364,-1.03089802
1967-03-01,2.08052185,-0.906517988,-0.95001471,-1.09757479,1.95483806,-1.06468694,-0.622597105,-2.66995157,0.205464407,-0.345029795,0.786173557
1967-04-01,1.93174632,-0.9050834,-1.09956716,-1.73416904,1.10867648,-0.168214018,1.16231395,-2.39501806,0.058392426,-0.454570807,-0.150207588
1967-05-01,0.490268185,-0.71241889,-0.916584516,0.368174194,1.61955941,-2.4809501,0.138365511,-1.32720812,1.09806579,0.605002964,-1.80657971
1967-06-01,0.394701355,-0.297623591,-0.707148991,-0.652622667,1.4443786,-2.10551654,0.475507175,-0.138774161,0.632323577,0.258695844,-1.59147994
1967-07-01,0.678676697,-0.335897689,-0.336304263,-0.674881823,1.51513576,-0.745775132,-0.213162621,-0.722629065,0.731343479,0.151815022,-0.682082721
1967-08-01,-0.0805359789,-0.236084344,-0.136257682,-0.517416041,1.221863,-0.995651491,-0.00642315314,0.407446446,0.778993465,0.126633613,-0.289653983
1967-09-01,-0.379201167,-0.548933094,-0.37150654,-0.489420747,-0.610053464,0.451255406,1.1292573,1.22392528,0.251911017,0.493439522,-1.11978808
1967-10-01,0.38939053,0.00940357754,-0.569143625,-0.728176757,1.24975923,0.401086098,-1.65322782,0.759048267,0.856912859,0.130320732,-0.516288747
1967-11-01,0.564550163,-0.600285651,-0.349882149,-1.13614576,0.50083471,0.440681366,0.0449992869,-0.573634099,-0.241921981,0.933540185,-1.17745682
1967-12-01,-0.835955999,-0.733635177,-0.0231661586,0.488270542,-1.08007301,1.30991587,-0.600359879,-0.944777398,0.139319257,0.0711572675,-0.850108078
1968-01-01,0.251923338,-1.66299784,-0.154499125,0.0697287167,-0.273916018,0.795616597,-0.672677135,-1.73694906,-1.15202139,0.254197621,-0.440220928
1968-02-01,-2.10247026,-1.50076003,-0.341450918,1.41416533,-0.989856708,0.406795331,-0.8704015,2.17843741,-0.805474503,-0.0296940333,-0.416110695
1968-03-01,0.843977902,-2.17192682,-0.546260253,-0.175817133,-0.0621569565,0.769036426,-0.631298382,-0.195844394,0.619455438,-1.08058595,0.327122097
1968-04-01,0.695842066,-1.93101563,-0.909541792,0.293523111,0.583903046,-2.07434867,1.35527859,-1.20583335,1.10982125,0.722684526,-0.207558835
1968-05-01,-0.138496541,-1.64203633,-0.979644188,1.76306781,-0.194017333,-2.00460316,-0.20206379,-0.0548678706,0.619355397,0.760134048,-0.513005798
1968-06-01,0.213552079,-0.719804667,-0.815337538,0.130882059,-0.16163895,-1.78767808,1.27827051,0.376180749,-0.389230824,0.236650836,0.0318618618
1968-07-01,-0.599629695,-1.41266853,-0.736671819,0.981391365,-0.951303668,-0.191399521,0.382613078,0.1933508,0.0498478124,0.0746207023,0.817827054
1968-08-01,-0.715032189,-1.33503648,-0.00502214886,1.55573781,-1.06601281,-3.00935517,1.78954561,0.302167105,0.248298561,0.860448481,-0.258209043
1968-09-01,-0.639638597,-1.77312199,0.407251709,2.33586788,-1.87936854,0.261471155,-0.124790456,0.211760394,-0.897606971,-0.236487938,-0.325907277
1968-10-01,-0.730169931,-0.993509775,0.502432617,1.54094873,-1.4304438,0.887570081,-0.761331993,0.709976076,-0.819440838,1.06143687,-1.4632553
1968-11-01,-1.06272972,-1.45383382,0.417866728,1.81944709,-1.14418256,-1.22224367,1.27356669,1.71258534,0.0393767332,0.985296808,-1.82827321
1968-12-01,0.176600245,-1.1647705,0.0583331865,0.43340701,-0.486769583,-0.820463196,1.12311734,-1.12386367,0.371745906,0.405226065,-1.02209133
1969-01-01,-1.24056848,-0.7607897,0.47592222,2.02301045,-1.27198394,-0.73686237,0.41863521,-1.7465746,0.335851331,0.0330852472,-1.67318581
1969-02-01,-2.3435244,-0.388673738,0.72001544,1.68493702,-1.64905819,1.10392072,-1.0736611,0.564739957,-0.474124443,-0.0694286822,-1.08137021
1969-03-01,-0.68256995,0.4448671,0.286877453,1.55541765,-1.49911891,-0.342487538,0.780612032,-0.324969661,-0.200693682,-0.285780828,0.0365432745
1969-04-01,0.716998529,0.94230493,0.162800385,-1.25152749,1.02919085,-0.240974314,0.534433326,0.32581737,0.0803994355,0.83136631,-1.67239165
1969-05-01,-0.336446857,0.540912491,0.404368187,0.548774901,0.328149039,-1.5244924,0.52633343,0.157986388,-0.101453154,-0.247669193,-0.7924675
1969-06-01,-0.310816367,-0.899315109,0.515056797,0.425466914,0.362207233,-2.8437803,0.921706598,0.243631049,0.194707594,1.20253141,-2.50638455
1969-07-01,0.840238605,-1.03182278,0.25190184,-1.99116137,1.69051278,0.0966959074,0.0459480061,-0.366880236,-0.0706311724,-0.357351235,0.394093829
1969-08-01,-0.56452984,-0.445069675,0.180898596,1.37386331,-1.27822751,-2.26664687,1.65592362,-0.0644239956,0.781466229,-0.290416931,-0.613508963
1969-09-01,0.12933547,-0.028626785,0.234761392,-0.43351691,0.383792776,-1.10386734,1.46397064,0.359592965,0.944460676,1.01722245,-0.475963812
1969-10-01,-0.228993517,0.659425939,0.419763298,-0.587198593,0.0491384677,0.271213594,0.404398878,1.11523769,-0.980841782,-0.14891511,-0.371773538
1969-11-01,-0.942001723,0.51315182,0.322399824,0.426674921,0.0528739115,1.35320177,-2.42548637,0.603256291,0.538323464,-0.511438127,-0.322762015
1969-12-01,-2.72318521,0.478394093,0.104545705,0.368183849,-1.69015168,2.47173248,-0.763200728,2.74533009,0.277415114,0.187772832,-0.120006931
1970-01-01,-1.86409922,1.31419123,0.0618269599,2.09590981,-1.06240844,-0.814794026,-0.0269452888,0.390344911,0.104669366,-0.68267795,-0.901286778
1970-02-01,-1.85149333,0.715306442,0.143068304,0.536846778,-0.0378560905,0.418558775,-1.7107368,1.29459836,-0.14242557,0.165163675,0.645852088
1970-03-01,-2.57640588,0.808640533,0.0567514067,1.32709918,-1.31354424,0.686775517,-0.568893343,0.896971603,0.717728643,0.0297397997,-0.238978968
1970-04-01,0.72243598,1.03838458,-0.0678059871,0.525889642,0.283934623,-0.32422096,-1.07738059,-0.87474587,-0.340675499,-0.496904684,0.0634124231
1970-05-01,1.01780551,0.766430056,-0.387426173,-0.799504076,0.986876982,-0.757667588,0.840242638,-0.713775589,0.0178819029,0.410772799,0.780740375
1970-06-01,0.781681341,0.100763002,-0.958822977,-1.31312822,0.717825855,-2.03873535,2.33004868,0.188572186,1.30658428,0.288697859,-0.473669693
1970-07-01,0.100860942,-0.00371401157,-1.09916314,-0.728990112,0.525445836,0.545556354,-0.665564729,0.308007268,-0.0141123794,0.91359537,-0.359616882
1970-08-01,0.0682414287,-0.273891849,-0.974912644,0.399888295,-1.30495244,-0.213538883,1.15569223,-0.155839416,0.403723706,0.152863941,0.335203223
1970-09-01,0.283895685,-0.899406612,-1.10002587,0.471527321,0.722918236,-2.00162182,0.905361731,-0.480729117,0.661183447,1.06789194,0.0262296552
1970-10-01,-0.264127698,-0.592410696,-1.22509543,0.673086894,-1.07967926,0.101736805,0.796210742,-0.260163031,1.04621716,0.346143916,-0.77423968
1970-11-01,0.657117861,-1.19501179,-1.3224435,0.412800869,0.362693212,-0.0466729621,-1.16132804,-1.29970587,0.700973115,-0.398683576,-0.278019403
1970-12-01,0.0544227533,-1.29843357,-1.14418022,-0.0781485709,-0.473794295,-0.516077023,1.60268537,-1.56892791,0.361213885,0.0465105627,-1.63393437
1971-01-01,0.836305887,-1.23870593,-1.03820818,1.42642226,-0.322075491,-1.34600838,0.281465753,-2.16303838,0.217979024,-0.304366635,-0.969810215
1971-02-01,-0.475948317,-2.21162174,-1.21230222,0.0126710125,0.165164703,-0.0338038234,-0.360253043,-0.173812896,0.22660057,-0.628929121,0.357866221
1971-03-01,-1.30354969,-1.94477432,-1.54600056,1.15468932,-1.1939912,0.381401936,-0.102022103,0.104106423,0.0454573003,-0.204482772,0.417679254
1971-04-01,-0.431168174,-0.830097897,-1.72447631,0.42246122,-1.01652252,0.389928357,0.749877409,0.0508634413,0.46358595,-0.632209568,-0.0657992912
1971-05-01,0.348784967,-1.69386775,-1.65103801,0.032134851,0.272183589,-0.804587701,0.538124029,0.464031123,0.69368533,0.434398957,-1.11330217
1971-06-01,-0.816935672,-1.33588257,-1.62147733,1.55343203,-1.7626785,-0.0717334227,0.213823556,0.12457811,0.41873494,0.446968704,-0.102637985
1971-07-01,-0.468225581,-1.52820892,-1.10412729,0.894887112,0.00167025218,-1.3084247,0.772132974,0.121561206,0.753467462,0.210081175,0.668863951
1971-08-01,0.282494314,-1.10643635,-0.930276929,0.146803021,0.151067991,-2.51302874,1.55971931,0.15616132,0.940995127,0.888936265,-0.169670322
1971-09-01,0.201282636,-1.29304684,-1.36873872,-0.379111886,-0.266544728,0.0447362521,0.925834378,-0.405410704,0.20033047,0.590597143,0.31043316
1971-10-01,1.23206481,-2.17599615,-1.29824734,-0.61483072,0.440882631,-0.310936151,0.443415269,-0.655610939,0.498694434,0.360776688,-1.65953463
1971-11-01,0.0277508226,-1.09793439,-1.17314057,-0.278378505,-0.622129248,1.20584845,-0.0705093857,-0.232076303,0.271497709,0.547145684,-0.229667175
1971-12-01,1.90746288,-0.894988085,-0.84300442,-0.967708585,0.913539569,-0.435948469,0.615805255,-2.73817709,-0.0680992564,-0.0112610662,-1.6147699
1972-01-01,1.92010775,-0.280435474,-0.41915599,-0.788575939,0.805658584,-1.74247029,2.0918423,-3.28029967,-0.149211652,0.402892559,-1.67813729
1972-02-01,1.01235792,-1.05854387,-0.350793386,0.198194547,0.487236693,-1.52660937,1.47738635,-1.9286921,-0.106586364,-0.12842783,-0.700523517
1972-03-01,0.458664254,-1.35411194,-0.461920598,-0.344361915,0.246716703,-1.32991052,1.90745776,-0.309442813,0.234016777,-0.436791754,-0.300000037
1972-04-01,1.54397876,-0.805921663,-0.361530467,-0.39294423,0.937508041,-0.653569763,-0.24368894,-1.91881376,-0.0814679983,0.366209674,-0.788694781
1972-05-01,0.432604471,0.158281389,-0.00248192668,-0.177399256,0.608749939,-0.598101933,0.158094668,-0.053287312,-0.763615887,-0.0494546617,-1.94220695
1972-06-01,0.372077562,1.77252687,0.739699086,-1.1832176,1.4178891,1.08590204,-0.948295416,-0.0920658584,-0.751372296,0.735584928,-1.96136289
1972-07-01,-0.139710694,0.590036488,1.53338148,-0.336232805,0.22004295,-1.5034273,2.51718591,0.104867558,0.0326222067,0.297536146,-1.16030081
1972-08-01,-0.133607585,1.31229554,1.46390842,-0.994187499,0.0419972361,0.229513676,0.856520848,0.412374988,0.607153554,-0.452380563,-1.29018533
1972-09-01,-0.397480043,1.74256628,1.32049053,0.55789721,-0.881383744,-0.958668908,2.2340741,-0.944225049,-0.269160291,-0.250352174,-0.0885798532
1972-10-01,0.222955185,1.90604309,1.34923632,-0.892958998,-0.775014702,0.650255108,1.76023391,-0.609992251,-0.972716353,-0.278086956,-0.915311395
1972-11-01,-0.259852195,2.07966138,1.18768338,-0.0648369783,0.564121694,0.295244598,-1.33942563,0.568748022,0.736198272,-0.657289385,-0.673523502
1972-12-01,1.84568679,2.04150432,1.25976092,-0.759030833,1.7444538,-2.32794141,1.18637516,-1.43091496,-0.190013669,1.06537977,-1.08765857
1973-01-01,1.39980677,1.07877278,1.21847333,-0.511601182,-0.0911107103,-0.514150574,1.71187232,-0.437243522,0.183252447,-0.390173692,-0.69638519
1973-02-01,0.252680933,0.46693148,1.05382757,-1.08831582,0.0224989717,1.52357476,-1.11606814,0.30793767,-0.101201081,-0.962388519,0.726828636
1973-03-01,0.657546897,0.596636775,0.53279684,-0.316269256,-0.660513115,0.742784857,0.882126587,-0.504508535,-0.707089059,0.234779178,1.13851001
1973-04-01,-1.12747125,1.21752349,0.130380363,0.0958305067,-0.569021649,1.28588186,-0.915271165,-0.265221405,-0.919212413,0.0425209872,-0.526006995
1973-05-01,-0.0301743803,-0.293632908,-0.124241332,0.492368445,0.00283725194,0.556709899,-1.55657693,0.505987987,-0.182321735,0.296111928,-1.69758197
1973-06-01,0.192511601,-0.390496103,-0.836190021,-0.533081255,0.158670086,0.144039804,0.440974716,0.4316498,0.112928344,0.141905936,0.62414251
1973-07-01,0.21056753,-0.479985052,-1.29060503,-0.855783184,0.212796043,-0.26420182,1.27400737,0.211751912,1.51524341,-0.153643793,0.0324227884
1973-08-01,0.0411920813,-0.593883565,-1.27524444,1.06528409,-0.499982566,-0.567335735,-0.162609987,0.0429514473,0.799225268,0.24443398,0.695664366
1973-09-01,0.303432449,-0.490801036,-1.75015473,0.00543416589,-0.190459735,-0.2373727,0.634623551,0.441347213,0.244304578,-0.0819505582,0.160983741
1973-10-01,0.103010718,-0.435326359,-1.7305288,0.90027825,-1.38150756,0.95010472,-0.0657567013,-0.302844527,0.306310046,-0.0802678342,0.0184371869
1973-11-01,-0.278652043,-0.866496605,-1.56115754,0.801119495,-0.382111921,0.160874055,-0.578973613,-1.32302571,0.232204039,-0.273062634,-0.0670396231
1973-12-01,-0.788170849,-1.97936997,-1.6744738,0.169928039,-1.10709651,2.42488234,-1.3930516,0.862494848,-0.274632181,-0.608344013,1.19693618
1974-01-01,1.52670092,-2.18504959,-1.60425142,-0.364177351,1.40078443,-2.21646728,0.898393677,-2.39990605,-0.0835176582,0.0466971605,-0.130619086
1974-02-01,0.266796135,-2.29367662,-1.45757155,0.370583303,0.409985789,-0.703371997,-0.283646233,-1.05717186,-0.14082843,-0.559087561,1.86779395
1974-03-01,0.192853048,-1.61019552,-1.50043788,-0.236951549,0.131069979,-1.85372233,2.69756132,-0.638862912,-0.131293442,0.233670507,1.60781808
